0.01125	1.00	0.1466	0.1450	0.00	0.69	1.03	1.03	8.5e-05	2.0	100	-1
0.01208	1.00	0.1466	0.1450	0.00	0.69	1.02	1.02	8.5e-05	2.0	100	-1
0.01314	1.00	0.1466	0.1450	0.00	0.69	1.02	1.02	8.5e-05	1.0	100	-1
0.01313	1.00	0.1466	0.1450	0.00	0.70	1.04	1.04	8.5e-05	1.0	100	-1
0.01491	1.00	0.1466	0.1450	0.00	0.70	1.04	1.04	9.5e-05	2.0	100	-1
0.01197	1.00	0.1466	0.1450	0.00	0.68	1.02	1.02	9.5e-05	2.0	100	-1
0.01352	1.00	0.1466	0.1450	0.00	0.70	1.03	1.03	9.5e-05	1.0	100	-1
0.01314	1.00	0.1466	0.1450	0.00	0.70	1.04	1.04	9.5e-05	1.0	100	-1
0.01266	1.00	0.1466	0.1450	0.00	0.70	1.06	1.06	0.0001	2.0	100	-1
0.01220	1.00	0.1466	0.1450	0.00	0.69	1.03	1.03	0.0001	1.0	100	-1
0.01368	1.00	0.1466	0.1450	0.00	0.69	1.02	1.02	0.000105	2.0	100	-1
0.01081	1.00	0.1466	0.1450	0.00	0.69	1.03	1.03	0.000105	1.0	100	-1
0.01508	1.00	0.1466	0.1450	0.00	0.69	1.11	1.11	0.00011	2.0	100	-1
0.01187	1.00	0.1466	0.1450	0.00	0.68	1.02	1.02	0.00011	2.0	100	-1
0.01328	1.00	0.1466	0.1450	0.00	0.69	1.02	1.02	0.00011	1.0	100	-1
0.01211	1.00	0.1466	0.1450	0.00	0.71	1.06	1.06	0.00011	1.0	100	-1
0.01601	1.00	0.1466	0.1450	0.00	0.70	1.03	1.03	0.000115	2.0	100	-1
0.01178	1.00	0.1466	0.1450	0.00	0.70	1.03	1.03	0.000115	2.0	100	-1
0.01218	1.00	0.1466	0.1450	0.00	0.68	1.03	1.03	0.000115	1.0	100	-1
0.01192	1.00	0.1466	0.1450	0.00	0.70	1.03	1.03	0.000115	1.0	100	-1
0.01627	1.00	0.1466	0.1450	0.00	0.69	1.03	1.03	0.00012	2.0	100	-1
0.01184	1.00	0.1466	0.1450	0.00	0.71	1.05	1.05	0.00012	2.0	100	-1
0.01188	1.00	0.1466	0.1450	0.00	0.69	1.02	1.02	0.00012	1.0	100	-1
0.01182	1.00	0.1466	0.1450	0.00	0.70	1.04	1.04	0.00012	1.0	100	-1
0.01599	1.00	0.1466	0.1450	0.00	0.70	1.04	1.04	0.00016	2.0	100	-1
0.01205	1.00	0.1466	0.1450	0.00	0.68	1.02	1.02	0.00016	2.0	100	-1
0.01295	1.00	0.1466	0.1450	0.00	0.70	1.07	1.07	0.00016	1.0	100	-1
0.01545	1.00	0.1466	0.1450	0.00	0.71	1.06	1.06	0.00016	1.0	100	-1
0.01625	1.00	0.1466	0.1450	0.00	0.70	1.04	1.04	0.0002	2.0	100	-1
0.01210	1.00	0.1466	0.1450	0.00	0.71	1.05	1.05	0.0002	2.0	100	-1
0.01438	1.00	0.1466	0.1450	0.00	0.67	1.01	1.01	0.0002	1.0	100	-1
0.01892	1.00	0.1466	0.1450	0.00	0.69	1.04	1.04	0.0002	1.0	100	-1
0.01560	1.00	0.1466	0.1450	0.00	0.68	1.02	1.02	0.00025	2.0	100	-1
0.01208	1.00	0.1466	0.1450	0.00	0.70	1.03	1.03	0.00025	2.0	100	-1
0.01500	1.00	0.1466	0.1450	0.00	0.68	1.01	1.01	0.00025	1.0	100	-1
0.01496	1.00	0.1466	0.1450	0.00	0.68	1.02	1.02	0.00025	1.0	100	-1
0.07557	1.00	0.1466	0.1450	0.00	0.70	1.05	1.05	0.0003	2.0	100	-1
0.01386	1.00	0.1466	0.1450	0.00	0.70	1.03	1.03	0.0003	2.0	100	-1
0.01460	1.00	0.1466	0.1450	0.00	0.69	1.02	1.02	0.0003	1.0	100	-1
0.01561	1.00	0.1466	0.1450	0.00	0.71	1.05	1.05	0.0003	1.0	100	-1
0.01558	1.00	0.1466	0.1450	0.00	0.69	1.03	1.03	0.00035	2.0	100	-1
0.01477	1.00	0.1466	0.1450	0.00	0.69	1.03	1.03	0.00035	2.0	100	-1
0.01573	1.00	0.1466	0.1450	0.00	0.69	1.02	1.02	0.00035	1.0	100	-1
0.01824	1.00	0.1466	0.1450	0.00	0.69	1.02	1.02	0.00035	1.0	100	-1
0.01476	1.00	0.1466	0.1450	0.00	0.71	1.04	1.04	0.0004	2.0	100	-1
0.01873	1.00	0.1466	0.1450	0.00	0.69	1.04	1.04	0.0004	2.0	100	-1
0.01504	1.00	0.1466	0.1450	0.00	0.68	1.02	1.02	0.0004	1.0	100	-1
0.01453	1.00	0.1466	0.1450	0.00	0.70	1.03	1.03	0.0004	1.0	100	-1
