0.01526	0.87	0.1623	0.1624	0.50	0.57	1.39	1.39	8.5e-05	2.0	100	-1
0.01403	0.95	0.1529	0.1525	0.50	0.62	1.43	1.43	8.5e-05	2.0	100	-1
0.01369	1.00	0.1466	0.1451	0.53	0.76	1.73	1.73	8.5e-05	1.0	100	-1
0.02079	0.10	0.1420	0.1451	0.55	0.13	0.97	0.97	8.5e-05	1.0	100	-1
0.01300	0.71	0.1884	0.1869	0.53	0.59	1.52	1.52	9.5e-05	2.0	100	-1
0.01236	1.00	0.1466	0.1450	0.50	0.67	1.51	1.51	9.5e-05	1.0	100	-1
0.01484	0.79	0.1783	0.1819	0.50	0.55	1.37	1.37	9.5e-05	1.0	100	-1
0.01652	0.28	0.3805	0.3839	0.51	0.27	1.08	1.08	0.0001	2.0	100	-1
0.01274	0.60	0.1927	0.1912	0.50	0.43	1.24	1.24	0.0001	1.0	100	-1
0.01338	0.25	0.2176	0.2223	0.53	0.22	1.04	1.04	0.000115	1.0	100	-1
0.01609	1.00	0.1468	0.1452	0.50	0.65	1.47	1.47	0.00012	2.0	100	-1
0.01312	0.86	0.1528	0.1499	0.52	0.74	1.69	1.69	0.00012	1.0	100	-1
0.01548	1.00	0.1466	0.1450	0.51	0.70	1.76	1.76	0.00016	2.0	100	-1
0.01342	1.00	0.1466	0.1450	0.50	0.67	1.50	1.50	0.0002	1.0	100	-1
0.01292	1.00	0.1472	0.1457	0.58	0.81	1.89	1.89	0.00025	1.0	100	-1
0.01648	0.02	0.7614	0.7705	0.47	0.06	0.79	0.79	0.00035	1.0	100	-1
0.01665	1.00	0.1466	0.1450	0.52	0.74	1.71	1.72	0.0004	2.0	100	-1
0.01348	0.03	0.6663	0.6434	0.54	0.09	0.93	0.93	0.0004	1.0	100	-1
0.01257	0.41	0.1573	0.1567	0.52	0.30	1.10	1.10	0.0001	2.0	100	-1 
0.02059	0.08	0.1463 	0.1490	0.53	0.11	0.90	0.90	0.0001	1.0	100	-1 
0.01464	0.13	0.2070	0.2149	0.53	0.14	1.02	1.02	0.000105	2.0	100	-1 
0.01547	0.63	0.2223	0.2280	0.52	0.43	1.25	1.25	0.000105	1.0	100	-1 
0.01508	0.12	0.2104	0.2204	0.52	0.13	0.93	0.93	0.00011	2.0	100	-1 
0.01572	0.56	0.2453	0.2352	0.52	0.48	1.29	1.29	0.00011	1.0	100	-1 
0.01677	0.39	0.3273	0.3341	0.52	0.31	1.11	1.11	0.000115	2.0	100	-1 
0.01718	0.30	0.3647	0.3734	0.52	0.27	1.07	1.07	0.000115	1.0	100	-1 
0.01531	0.11	0.2140	0.2249	0.53	0.13	0.92	0.92	0.00012	2.0	100	-1 
0.02051	0.07	0.1440	0.1482	0.52	0.10	0.88	0.88	0.00012	1.0	100	-1 
0.01671	0.07	0.2231	0.2353	0.53	0.10	0.88	0.88	0.00016	2.0	100	-1 
0.01945	0.05	0.1470	0.1523	0.53	0.08	0.87	0.87	0.00016	1.0	100	-1 
0.01718	0.05	0.2192	0.2343	0.53	0.09	0.87	0.87	0.0002	2.0	100	-1 
0.01668	0.12	0.6567	0.6616	0.52	0.13	0.92	0.92	0.0002	1.0	100	-1 
0.01396	0.06	0.8446	0.8499	0.52	0.09	0.87	0.87	0.00025	2.0	100	-1 
0.01984	0.04	0.1515	0.1567	0.51	0.07	0.84	0.84	0.00025	1.0	100	-1 
0.01454	0.05	0.9234	0.9394	0.54	0.09	0.89	0.89	0.0003	2.0	100	-1 
0.01405	0.04	0.8776	0.8745	0.54	0.08	0.88	0.88	0.0003	1.0	100	-1 
0.01584	0.08	0.8683	0.8958	0.53	0.10	0.92	0.92	0.00035	2.0	100	-1 
0.01428	0.06	0.8195	0.8262	0.55	0.13	0.97	0.97	0.00035	1.0	100	-1 
0.01526	0.03	0.9049	0.9090	0.52	0.07	0.85	0.85	0.0004	2.0	100	-1 
0.01408	0.05	0.8516	0.8612	0.51	0.09	0.86	0.86	0.0004	1.0	100	-1 
